40.900749,95.4,0.0,1000.0
3202.467416,0.0,6442.945483,7000.0
2495.148862,773.17,0.0,7500.0
1666.670542,1499.0,205.788017,7500.0
817.714335,16.0,0.0,1200.0
1809.828751,1333.28,0.0,1800.0
627.260806,7091.01,0.0,13500.0
1823.652743,436.2,0.0,2300.0
1014.926473,861.49,0.0,7000.0
152.225975,1281.6,0.0,11000.0
1293.124939,920.12,0.0,1200.0
630.794744,1492.18,0.0,2000.0
1516.92862,3217.99,0.0,3000.0
921.693369,2137.93,0.0,7500.0
2772.772734,0.0,346.81139,3000.0
6886.213231,1611.7,2301.491267,8000.0
2072.074354,0.0,2784.274703,3000.0
41.089489,519.0,0.0,2500.0
1989.072228,504.35,0.0,13000.0
3577.970933,398.64,0.0,4000.0
2016.684686,176.68,0.0,2000.0
6369.531318,6359.95,229.028245,11250.0
132.34224,815.9,0.0,1800.0
3800.151377,4248.35,7974.415626,9000.0
5368.571219,0.0,798.949863,6000.0
169.781679,399.6,0.0,3000.0
1615.96724,102.0,244.840485,1700.0
125.694817,233.28,0.0,1000.0
7152.864372,387.05,2236.145259,10500.0
22.06349,100.0,0.0,6900.0
12136.21996,3038.01,3183.583301,13000.0
1162.273324,1347.71,175.815755,6000.0
6732.823064,324.95,1189.533753,10500.0
125.660453,636.79,0.0,1200.0
3517.101616,547.28,0.0,11000.0
1656.350781,0.0,99.264367,1800.0
7427.076941,0.0,8873.375046,9000.0
4047.480828,2380.55,1697.660901,5000.0
6269.418144,204.0,2925.699862,9000.0
1411.60223,963.24,6173.682877,7500.0
663.44781,0.0,3133.063934,1800.0
784.889762,1526.59,2188.419607,3000.0
4104.710798,203.82,0.0,4500.0
1360.742377,0.0,1481.587093,1500.0
5315.945594,1525.44,0.0,8500.0
2242.311686,437.0,184.648692,2400.0
474.447149,109.74,1013.659552,1700.0
3910.111237,0.0,1980.873201,4200.0
229.867179,2390.6,0.0,3300.0
863.809833,507.5,695.097159,4000.0
4931.331857,901.42,8530.648614,12000.0
1078.888565,3107.85,0.0,2500.0
1565.681099,0.0,321.359135,3500.0
464.674156,1979.22,1981.265503,3000.0
6.660517,310.0,0.0,1000.0
1311.995984,1283.9,0.0,6000.0
3625.218146,313.27,668.468743,4000.0
2386.330629,5217.62,0.0,7500.0
3971.138765,0.0,224.575517,4000.0
5493.90406,229.0,970.591332,6000.0
1879.114033,113.0,0.0,6500.0
1555.793701,66.2,0.0,1600.0
809.582978,0.0,3819.672466,4150.0
7.152356,840.0,0.0,1600.0
1923.886805,1887.64,1605.949371,1850.0
1758.059987,412.33,0.0,1800.0
809.847455,0.0,908.423608,1500.0
1576.305029,0.0,382.908547,2500.0
3990.523579,263.5,0.0,6000.0
1699.435486,1363.69,0.0,1700.0
5487.683724,419.1,625.399386,6250.0
2990.422186,4523.27,27296.48576,7000.0
656.01301,0.0,1474.349901,7000.0
1808.972419,713.9,0.0,2250.0
532.334517,791.94,0.0,6000.0
5860.433624,561.87,0.0,6000.0
1727.638449,606.11,0.0,11000.0
578.809679,320.0,0.0,1500.0
1205.716678,0.0,38.325801,1200.0
6593.820644,388.66,4621.93458,7000.0
17.357563,244.85,0.0,5000.0
81.584711,0.0,2985.300006,9500.0
3.78631,133.05,0.0,12000.0
42.46443,396.0,0.0,1200.0
1935.362486,4915.6,293.844792,9000.0
134.917202,1247.8,0.0,16500.0
7069.950386,1603.78,5626.004046,11000.0
8181.251131,2258.01,5251.228934,13500.0
4037.305658,45.0,104.238064,4500.0
6110.265264,0.0,2717.253917,6500.0
9381.255094,5100.07,370.737197,9000.0
1977.00709,1032.04,4335.919227,4000.0
1321.47608,45.65,495.657934,1800.0
1307.717841,405.6,0.0,2400.0
2329.485768,213.34,0.0,2400.0
1139.782882,0.0,120.612912,1200.0
1619.955708,739.44,0.0,6000.0
3505.671311,0.0,1713.984305,4000.0
4.708041,79.0,0.0,7000.0
0.0,0.0,89.849004,3000.0
4.875885,20.0,0.0,1500.0
23.394411,1346.28,0.0,2000.0
3539.801912,2823.8,0.0,5700.0
0.62424,389.96,0.0,4500.0
862.07238,0.0,920.309805,4000.0
2441.542991,808.0,959.857263,4000.0
408.656365,941.64,0.0,2500.0
4986.400804,0.0,5439.467563,8000.0
1246.624558,423.7,412.399058,2000.0
6644.201651,4478.75,7205.520805,9000.0
156.216753,1354.86,0.0,5500.0
3393.351236,0.0,1008.348672,4200.0
5322.994094,2812.2,2510.352951,8500.0
6458.56209,0.0,3360.228794,7000.0
175.341651,1508.9,0.0,5000.0
680.195157,1045.57,0.0,3000.0
223.763616,2309.78,0.0,6500.0
1785.626943,0.0,576.206382,1800.0
54.933231,495.0,0.0,7000.0
2662.629852,0.0,509.023801,3000.0
8504.876253,6724.26,1686.599777,17000.0
1464.324632,1174.39,0.0,9000.0
2114.158683,5580.85,0.0,8500.0
2876.396444,0.0,998.84867,3200.0
14224.11541,0.0,4614.427403,19000.0
2392.917738,12462.44,0.0,2800.0
57.453201,0.0,272.713302,1200.0
4245.855092,1957.3,0.0,5000.0
11167.23403,150.64,8362.154254,17000.0
69.405545,0.0,2799.714934,13000.0
116.654149,907.0,273.558033,5000.0
4637.848144,1271.12,0.0,5000.0
24.28497,250.6,0.0,3000.0
9354.06045,796.33,13748.47131,13000.0
231.108995,440.0,0.0,4000.0
1562.633343,1330.62,0.0,2000.0
2494.868559,5491.79,0.0,17000.0
706.132889,897.86,586.268966,1200.0
19043.13856,22009.92,0.0,18000.0
2235.103331,720.6,723.308724,2500.0
947.13081,197.06,0.0,1000.0
764.042156,0.0,1307.102516,7500.0
5347.814547,0.0,4002.353384,7000.0
10598.46777,2084.48,0.0,21500.0
2163.678757,5779.36,0.0,6500.0
3057.400553,1025.0,0.0,7500.0
19.354559,689.7,0.0,10000.0
264.811595,28.65,384.26178,9000.0
1108.22253,944.96,0.0,1500.0
906.573724,1039.2,103.102091,13500.0
7679.62904,4059.93,555.469352,7000.0
1523.911458,4075.37,0.0,6500.0
49.206256,870.24,0.0,8000.0
13673.07961,9792.23,2444.445738,20000.0
106.455975,2463.12,0.0,4000.0
119.760904,1859.34,0.0,20000.0
5837.105453,3488.49,3303.1523,7900.0
1734.510004,0.0,66.275851,1800.0
2765.748281,7283.31,0.0,11000.0
1046.37041,295.0,93.579809,1200.0
2737.367678,0.0,429.691164,3000.0
4014.818167,0.0,988.356213,8500.0
871.568977,648.22,0.0,1200.0
1610.040203,557.19,0.0,4000.0
114.593817,469.98,0.0,1000.0
5800.587339,0.0,369.950794,6500.0
823.103926,131.64,0.0,8000.0
595.677343,5078.14,1424.442602,15000.0
1128.124563,924.6,0.0,1000.0
349.441102,1975.4,0.0,4000.0
840.804076,0.0,3671.777443,4000.0
975.942008,10221.35,1620.685551,10500.0
23.111088,300.0,0.0,12500.0
2187.732265,0.0,3905.326256,3000.0
11972.01104,5715.0,1626.351366,14000.0
1608.451822,0.0,205.737165,1800.0
1872.926275,766.61,1017.120578,2300.0
2933.240476,0.0,2040.433925,3000.0
336.799916,3535.8,0.0,20000.0
36.236312,256.11,0.0,5300.0
903.29781,2697.48,0.0,2500.0
0.0,23.0,0.0,5000.0
2881.253586,117.0,17661.49486,4500.0
5.465999,196.81,0.0,12000.0
117.442684,653.73,0.0,10000.0
168.522709,2009.05,0.0,1200.0
1706.014379,147.78,1657.090283,6000.0
874.583247,516.54,0.0,900.0
861.001207,969.56,446.233197,2400.0
966.251742,311.45,955.959749,1500.0
38.615644,280.4,0.0,6150.0
189.687964,66.14,0.0,6000.0
40.417255,79.2,1631.576375,4000.0
5462.897068,1453.32,0.0,16500.0
3983.923705,756.54,0.0,4000.0
5588.846272,3507.35,0.0,11500.0
281.170378,3163.69,0.0,8000.0
130.251538,1343.19,0.0,15000.0
1973.814964,873.0,0.0,8000.0
5698.539876,47.55,2039.52804,6000.0
43.103899,370.0,0.0,23000.0
566.546048,405.75,1044.651618,2000.0
24.527253,261.64,0.0,4000.0
8350.145568,1989.28,893.757903,14000.0
4559.779234,10848.5,0.0,7500.0
2.67713,43.39,0.0,4000.0
1570.682346,645.32,1665.331678,1800.0
7201.736985,987.1,5468.620604,10500.0
6467.885013,1464.14,3947.86784,11500.0
64.080909,927.0,0.0,5000.0
5635.860679,393.62,5933.467329,10000.0
3670.50596,965.5,0.0,7500.0
2458.376257,0.0,102.275984,7500.0
768.004936,336.41,0.0,6000.0
75.647479,540.0,0.0,4000.0
2.433254,36.0,0.0,7500.0
1121.730896,878.52,197.648111,1500.0
7.56809,144.26,0.0,11500.0
2053.441598,493.85,1738.33378,2000.0
2422.311938,4490.69,188.783221,8500.0
9047.621884,11188.62,0.0,10000.0
3061.213971,1829.2,0.0,7000.0
41.642389,75.99,0.0,2700.0
5431.622968,1824.16,0.0,14500.0
6571.484039,9325.22,0.0,8500.0
28.461629,100.0,0.0,4000.0
4178.625215,1431.89,0.0,4000.0
3019.019487,2260.41,0.0,8500.0
1.045584,0.0,466.643895,1200.0
2723.369217,10410.49,0.0,19500.0
1070.999446,990.7,0.0,1400.0
279.608696,3034.92,0.0,2900.0
1255.901821,1038.81,1092.634704,5700.0
2229.857287,45.65,0.0,2500.0
2363.489077,2641.98,263.884743,3000.0
4014.388265,1189.52,0.0,8000.0
7623.224897,300.0,2800.728343,12000.0
3421.571922,126.69,154.341344,10500.0
48.898611,247.09,182.357669,5500.0
1874.716289,301.1,0.0,1950.0
3215.511032,1112.2,7616.064965,7200.0
237.235398,2410.07,0.0,4000.0
1272.927288,5350.19,0.0,8000.0
558.476701,630.03,0.0,5500.0
2814.207626,3197.24,0.0,3000.0
8.061012,133.0,0.0,3000.0
435.862142,1646.16,0.0,12000.0
6.390383,79.66,0.0,1500.0
9612.21512,319.92,13439.5704,12000.0
7938.559134,3677.52,0.0,12500.0
2344.478291,1041.63,4003.968939,4000.0
996.48222,675.96,0.0,1000.0
19.508047,193.14,0.0,2000.0
185.640313,1703.23,0.0,11500.0
